id	title	author	category	lyrics
KJ_228	Datanglah, ya Roh Kudus	KJ	Kidung Jemaat	"Datanglah, ya Roh Kudus, b'rikanlah cahayaMu,
Sinar sorga yang baka. O Pengasuh kaum lemah,
Pemberi anugerah, Suluh hati, datanglah!

Kau Penghibur mahabaik dan Sahabat mahabaik,
Penyegar dan Penyejuk, Kau menampung yang lelah,
Kau tenangkan yang resah, Kau melipur yang sendu.

Cahya beranugerah, curahkanlah kurnia dalam hati umatMu.
Tanpa daya ciptaMu tiada insan yang kudus,
tiada hidup yang teduh.

Yang cemar sucikanlah, yang kersang siramilah,
Yang ced'ra sembuhkanlah; yang tegar lunakkanlah,
Yang beku cairkanlah, yang sesat arahkanlah.

B'rilah pada umatMu yang percaya padaMu
rahmat dalam tiap hal dan pahala mulia,
mati bersejahtera, sukacita yang kekal."
KJ_229A	O Roh Pencipta, Datanglah	KJ	Kidung Jemaat	"O Roh Pencipta, datanglah, masuki kami, umatMu;
ciptaanMu penuhilah dengan berkat kurniaMu.

Engkau Penolong yang teguh, Kurnia Allah terbesar,
Kau Sumber hidup yang benar, Pengobar kasih umatMu.

Engkau Roh purna kurnia, Kau Tangan khalik semesta;
Kau janji Bapa mulia; bahasa kasih Kauberi.

Berilah kami sinarMu dan kasihMu curahkanlah,
supaya kami yang lemah teguh berbudi s'lamanya.

Kuasa jahat halaulah, berilah damaiMu terus dan
pimpin kami, umatMu, hindarkan dari seteru.

OlehMu kami mengenal Bapa dan Putra TunggalNya.
Kau Roh Ilahi, Roh Kudus, padaMu kami beriman."
KJ_229B	O Roh Pencipta, Datanglah	KJ	Kidung Jemaat	"O Roh Pencipta, datanglah, masuki kami, umatMu;
ciptaanMu penuhilah dengan berkat kurniaMu."
KJ_230	Kami Berdoa, Ya Roh Kudus	KJ	Kidung Jemaat	"Kami berdoa, ya Roh Kudus, iman kami asuhlah terus;
dalam kegelapan terangi kami sampai masuk damai abadi.
Tolong kami!

Cahya Ilahi, pancarkanlah kasih Kristus dalam dunia,
agar kami tinggal di dalam Dia yang membuka sorga ceria.
Tolong kami!

Maha Pengasih, kobarkanlah api kasih suci dan baka,
agar kami hidup dengan sesama dalam damai dan kasih Allah.
Tolong kami!

Maha Penghibur, kuatkanlah hati kami, agar tak resah;
dalam menghadapi kuasa maut, bersamaMu kami tak takut.
Tolong kami!"
KJ_231	O Roh Kudus Ilahi	KJ	Kidung Jemaat	"O Roh Kudus Ilahi, nyalakan api suci
di dalam hati kami yang sudi Kau penuhi.

Terangi batin kami supaya mendengarMu,
tetapkan hati kami menyambut panggilanMu.

O, tolong kami ini sebarkan Injil kudus,
sehingga isi dunia memuliakan Yesus."
KJ_232	Hai Umat, Nyanyilah	KJ	Kidung Jemaat	"Hai umat, nyanyilah, rayakan hari ini!
Mujizat Allahmu masyhurkanlah disini!
T'lah turun Roh Kudus membangkit laskarNya;
Semoga kini pun semua tergerak.

Ya Roh karunia, Penghibur dan Penolong,
sekarang datanglah; berkatMu kami mohon.
Baptisan dan Firman membangun umatMu,
Supaya kami pun berbuahlah penuh.

Kaupilih umatMu menjadi tubuh Kristus.
Kembali lahirlah umatMu dalam Yesus.
Di PerjamuanNya. Kau hadir bekerja
membuat hambaMu cerminan kasihNya.

Yang hidup oleh Roh, yang bangkit oleh
Firman dan oleh kurnia berbuah kar'na iman,
Muliakan Allahmu dan puji kasihNya,
Yang baru dan segar selama-lamanya."
KJ_233	Roh Kudus, Turunlah	KJ	Kidung Jemaat	"Roh Kudus, turunlah dan tinggal dalam hatiku,
dengan cahaya kasihMu terangi jalanku!
ApiMulah pembakar jiwaku,
sehingga hidupku memuliakan Tuhanku.

Bagaikan surya pagi menyegarkan dunia,
kuasaMu membangkitkan jiwa layu dan lemah.
Curahkanlah berkat karunia;
Jadikan hidupku padaMu saja berserah!

Syukur padaMu, Roh Kudus, yang sudah memberi
bahasa dunia baru yang sempurna dan suci.
Jadikanlah semakin berseri
Iman dan pengharapan serta kasih yang bersih."
KJ_234	Di Hari Pentakosta	KJ	Kidung Jemaat	"Di Hari Pentakosta Roh Kudus turunlah
mengajar murid Yesus berkata, bekerja.

Roh Kudus berbicara di dalam hatiku,
mengajar dan menolong dan menyertaiku.

'Ku suka mendengarkan suara Roh Kudus
yang mengajarkan aku mengikut Penebus.

Roh Kudus yang terkasih, kuminta padaMu,
tetap setiap hari diami hatiku."
KJ_235	Kudengar BerkatMu Turun	KJ	Kidung Jemaat	"Kudengar berkatMu turun bagai hujan yang lebat,
menghidupkan padang gurun dan menghibur yang penat.
Aku pun, aku pun, ya, berkati aku pun!

Bapa, jangan Kaulewati aku, walau 'ku cemar;
'ku tak layak Kaudekati namun rahmatMu besar.
Aku pun, aku pun, kasihani aku pun!

Mampirlah, ya, Jurus'lamat, Kau dambaan hatiku;
aku rindu amat sangat mendengar panggilanMu.
Aku pun, aku pun, Yesus, panggil aku pun!

Mampirlah, ya Roh perkasa, t'rangi mata hatiku;
sabda Kristus b'ri berkuasa, dalam diri hambaMu.
Aku pun, aku pun, ya, terangi aku pun!

Amat lama tak 'ku sadar menyedihkan hatiMu;
pada dunia 'ku bersandar, o, s'lamatkan diriku!
Aku pun, aku pun, o, s'lamatkan aku pun!

Kasih Allah yang sempurna, darah Kristus yang kudus,
kuasa Roh yang tak terduga, biar jaya dalamku.
Aku pun, aku pun, sempurnakan aku pun!

Ikatlah hatiku, Tuhan, selamanya padaMu;
b'rilah air kehidupan melimpahi diriku.
Aku pun, aku pun, ya, berkati aku pun!"
KJ_236	Roh Kudus, Sinarilah	KJ	Kidung Jemaat	"Roh Kudus, sinarilah hati gundah dan lelah.
Ganti kuasa yang gelap dengan t'rangMu yang tetap.

Roh Kudus, sucikanlah hati risau dan lemah.
Yang t'lah lama dicekam oleh Iblis yang kejam.

Roh Penghibur, angkatlah hati susah, berkesah.
Hibur hati yang sedih, balut luka yang perih.

Roh Kudus, diamilah hati yang t'lah berserah.
kaulah saja, Tuhanku, Raja dalam hatiku."
KJ_237	Roh Kudus, Tetap Teguh	KJ	Kidung Jemaat	"Roh Kudus, tetap teguh Kau Pemimpin umatMu.
Tuntun kami yang lemah lewat gurun dunia.
Jiwa yang letih lesu mendengar panggilanMu,
""Hai musafir, ikutlah ke neg'ri sejahtera!""

Kawan karib terdekat, Kau menolong yang penat;
b'ri di jalan yang kelam hati anakMu tent'ram.
Bila badai menderu, perdengarkan suaraMu,
""Hai musafir, ikutlah ke neg'ri sejahtera!""

Bila nanti tamatlah pergumulan dunia,
dalam sorga mulia nama kita tertera,
asal kita ditebus, pun dipanggil Roh Kudus,
""Hai musafir, ikutlah ke neg'ri sejahtera!"""
KJ_238	Ya Roh Kudus Berkurnia	KJ	Kidung Jemaat	"Ya Roh Kudus berkurnia, bagai merpati turunlah,
hidupkan kami, umatMu, dengan percaya yang teguh.

Tanpa Engkau percumalah usaha kami yang lemah;
tiada arti yang penuh tanpa Engkau, ya Roh Kudus.

Pada mulanya Kauberi cahaya hidup yang jernih
dan rupa alam terbentuk, diatur kehadiranMu!

Ya Roh Kudus, diamilah, umatMu dalam dunia,
yang kepadaMu berseru: baruilah ciptaanMu!

Roh Allah Mahamulia, Roh Kristus Yesus, datanglah,
berkati umatMu penuh dengan limpahan kasihMu!"
KJ_239	Turun, Roh Allah, dalam Hatiku	KJ	Kidung Jemaat	"Turun, Roh Allah, dalam hatiku; sucikan daku dan hidupkanlah;
ubah lemahku oleh kuasaMu; kasihku padaMu murnikanlah.

Tidak kuminta mimpi amat khas, tanda yang hebat, keajaiban pun;
yang aku minta  hanya inilah: singkirkan kesuraman jiwaku.

Bukankah, Yesus, Dikau berpesan, ""Kasihi Allah"" ikhlas dan penuh?
Ajar kiranya salib kupegang; biar kucari dan mendapatMu.

Ajarlah aku bahwa  Kau dekat; ajar 'ku tahan di gumulanku,
tidak bersangsi, tidak berkesah, bila tak Kaukabulkan doaku.

Ajar 'ku tulus mengasihiMu; diriku dalam Roh baptiskanlah:
Hatiku altar persembahanku, cinta kasihMu nyala apinya."
KJ_240A	Datanglah ya Sumber Rahmat	KJ	Kidung Jemaat	"Datanglah, ya Sumber rahmat, selaraskan hatiku menyanyikan
kasih s'lamat yang tak kunjung berhenti. Ajar aku madah indah,
gita balai sorgaMu. Aku puji gunung kokoh, gunung pengasihanMu.

Hingga kini 'ku selamat dengan kuat yang Kaub'ri.
Kuharapkan akan dapat sampai di neg'ri seri.
Yesus cari akan daku, domba binal yang sesat;
Untuk membela diriku dipikulNya salib b'rat.

Tiap hari 'ku berhutang pada kasih abadi.
Rantailah hatiku curang dengan rahmat tak henti.
'Ku dipikat pencobaan meninggalkan kasihMu;
inilah hatiku, Tuhan, meteraikan bagiMu!"
KJ_240B	Datanglah ya Sumber Rahmat	KJ	Kidung Jemaat	"Datanglah, ya sumber rahmat, selaraskan hatiku menyanyikan
kasih s'lamat yang tak kunjung berhenti. Ajar aku madah indah,
gita balai sorgaMu. Aku puji gunung kokoh, gunung pengasihanMu."
KJ_241	Inilah Hari Kelima Puluh	KJ	Kidung Jemaat	"Inilah Hari Kelimapuluh, Hari Pentakosta;
panen pertama menjadi nampak, panen dari Paskah.

Untuk siapakah hasil pertama ini?
Untuk Tuhan, Sumber anugerah!

Biji benih yang telah ditanam dengan air mata
hidup menjadi tumbuhan dan buahnya sudah nyata.

Yesus ditanam dan bangkit pula pada masa Paskah,
kini buahNya menjadi nyata pada Pentakosta.

Yesus tanaman yang mahaagung, diberkati Allah;
nampaklah hasil tanaman itu: orang yang percaya.

Hasil pertama mengandung janji untuk panen akhir:
nanti tuaian purnama datang, janganlah kuatir!
Refrein (khusus bait ke-5)
Untuk siapakah panen purnama itu?
Untuk Tuhan, Sumber anugerah!"
KJ_242	Muliakan Allah Bapa	KJ	Kidung Jemaat	"Muliakan Allah Bapa, muliakan Put'raNya,
muliakan Roh Penghibur, Ketiganya Yang Esa!
Haleluya, puji Dia Kini dan selamanya!

Muliakan Raja Kasih yang menjadi Penebus,
yang membuat kita waris KerajaanNya terus.
Haleluya, puji Dia, Anakdomba yang kudus!

Muliakan Raja sorga, Raja G'reja yang esa,
Raja bangsa-bangsa dunia; langit-bumi nyanyilah!
Haleluya, puji Dia, Raja Mahamulia!

Kemuliaan selamanya dalam sorga bergema.
Hormat dan syukur dan kuasa diberi ciptaanNya.
Haleluya, puji Dia, Raja agung semesta!"
KJ_243	Haleluya, Terpujilah	KJ	Kidung Jemaat	"Haleluya! Terpujilah Pencipta alam semesta,
Sang Bapa Mahakuasa! Mestilah kebesaranNya
Dan hikmat kasih sayangNya dipuji alam raya!

Haleluya! Terpujilah Sang Putra yang ke dunia
membawa damai Allah! Mestilah kar'na kurbanNya,
Sang Penebus manusia dipuji alam raya!

Haleluya! Terpujilah Sang Roh yang kediamanNya
di hati yang percaya! Mestilah Pengarunia,
Penuntun ke terang baka, dipuji alam raya!

Haleluya! Terpujilah Yang oleh malak disembah
di sorga selamanya! Mestilah kini dan terus
Sang Bapa, Putra, Roh Kudus dipuji alam raya!"
KJ_244	Puji Allah Pencipta	KJ	Kidung Jemaat	"Puji Allah Pencipta, Haleluya,
Mahatinggi di sorga, Haleluya!
Agung sungguh kuasaNya, Haleluya,
dalam amat kasihNya, Haleluya!

Puji Kristus, Putera, Haleluya,
Tuhan dan Manusia, Haleluya.
Nabi, Imam dan Raja, Haleluya,
Yang t'lah naik ke sorga, Haleluya!

Puji Roh Kudus mulia, Haleluya,
Duta Kristus yang baka, Haleluya.
Pamong bagi umatNya, Haleluya,
Dan Penghibur di dunia, Haleluya!"
KJ_245	Tritunggal, Sinar Abadi	KJ	Kidung Jemaat	"Tritunggal, Sinar abadi, Esa sempurna, Ilahi, dikala
surya terbenam, buatlah hati benderang.

Kau disembah dinihari, pun di senja Kau dicari.
Selalu kami menyembah; pujian kami t'rimalah.

Ya Bapa, Putra, Roh Kudus, kekal terpuji namaMu!
Engkaulah mahamulia semula dan selamanya!"
KJ_246	Ya Allah Yang Mahatinggi	KJ	Kidung Jemaat	"Ya Allah yang Mahatinggi, Kau Pencipta dunia ini;
kami juga Tuhan ciptakan, agar Dikau tetap dipuji.
Engkau  Bapa yang memberkati tiap orang yang rendah hati.
Tolonglah kami sekarang ini dan selamanya.

Ya Allah yang Mahakasih, Engkau lahir di dunia ini;
Engkau mati di kayu salib; Engkau rela mengganti kami.
Dari kubur telah Kau bangkit; kuasa maut tiada lagi.
Pimpinlah kami sebab Engkaulah Jalan yang benar.

Ya Allah yang Mahasuci, Engkau turun ke dunia ini;
Kau menyala bagaikan api; memurnikan nurani kami,
Mengobarkan semangat kami agar kami menjadi b'rani.
Utuslah kami ke dunia ini dengan kuasaMu."
KJ_247	Sungguh Kerajaan Allah	KJ	Kidung Jemaat	"Sungguh, Kerajaan Allah di bumi tak kalah.
Yesus yang bangkit dilantik menjadi kepala.
Ia menang; g'lapmu menjadi terang:
Lihatlah fajar menyala.

Sambil menyangkal dirimu tetaplah percaya.
Jangan pengharapan hilang di p'rang dan bahaya.
Biar gentar, hatimu pun berdebar,
Akhirnya kamu berjaya.

Akhirnya Yesus memulihkan orang terluka,
kaumnya lepas dari nista, sengsara dan duka.
Nantikanlah hari kedatanganNya:
Langit gemilang terbuka!"
KJ_248A	Yesuslah Raja yang Menang	KJ	Kidung Jemaat	"Yesuslah Raja yang menang sejauh edaran surya t'rang,
seputar bola dunia, menghalau g'lap selamanya."
KJ_248B	Yesuslah Raja yang Menang	KJ	Kidung Jemaat	"Yesuslah Raja yang menang sejauh edaran surya t'rang,
seputar bola dunia, menghalau g'lap selamanya.

Rangkaian doa dan sembah tak putus naik kepadaNya;
namaNya harum dan kudus, dipuji umatNya terus.

Segala bangsa dunia memuliakan kasihNya;
dan suara anak berseru, ""Ya, Tuhan, agung namaMu!""

K'rajaanNya penuh berkat; terhibur orang yang penat,
tawanan dosa bebaslah, ditinggikanNya yang rendah.

Dalam terang kuasaNya kutukan maut terhapuslah;
turunan Adam diberi warisan baru tak terp'ri.

Makhluk semua, bangkitlah memuji Raja semesta!
Malaikat pun bernyanyilah dan bumi ikut bergema."
KJ_249	Serikat Persaudaraan	KJ	Kidung Jemaat	"Serikat persaudaraan, berdirilah teguh!
Sempurnakan persatuan di dalam Tuhanmu.
Bersama-sama majulah, dikuatkan iman,
Berdamai, bersejahtera, dengan pengasihan.

Serikatmu tetap teguh di atas Alasan,
yaitu satu Tuhanmu, dan satulah iman,
dan satu juga baptisan dan Bapa satulah,
yang olehmu sekalian dipuji, disembah.

Dan masing-masing kamu pun dib'ri anugerah,
supaya kamu bertekun dan rajin bekerja.
Hendaklah hatimu rendah, tahu: Tuhan berpesan
Jemaat menurut firmanNya berkasih-kasihan."
KJ_250A	AllahMu Benteng Yang Teguh	KJ	Kidung Jemaat	"Allahmu benteng yang teguh, perisai dan senjata;
betapa pun sengsaramu, pertolonganNya nyata!
Si jahat yang geram berniat 'kan menang;
Ngeri kuasanya dan tipu dayanya di bumi tak bertara.

Dengan tenaga yang fana niscaya kita kalah.
Pahlawan kita Dialah yang diurapi Allah.
Siapa namaNya? Sang Kristus mulia, Tuhanmu Yang Esa,
Panglima semesta. Niscaya Ia jaya!

Penuhpun setan dunia yang mau menumpas kita,
jangan gentar melihatnya; iman tak sia-sia!
Penghulu kuasa g'lap, meskipun menyergap,
Mustahil 'kan menang; kuasanya ditebang dengan sepatah kata.

FirmanNya pertahankan t'rus dan puji hanya Dia!
Dengan kuasa Roh Kudus Ia di pihak kita.
Kendati hidupmu diambil seteru,
Pun harta dan benda, akhirnya kitalah yang punya Kerajaan!"
KJ_250B	Allahmu Benteng Yang Teguh	KJ	Kidung Jemaat	"Allahmu benteng yang teguh, perisai dan senjata;
betapa pun sengsaramu, pertolonganNya nyata!
Si jahat yang geram berniat 'kan menang;
Ngeri kuasanya dan tipu dayanya di bumi tak bertara.

Dengan tenaga yang fana niscaya kita kalah.
Pahlawan kita Dialah yang diurapi Allah.
Siapa namaNya? Kristus mulia, Tuhanmu Esa,
Panglima semesta. Niscaya Ia jaya!

Penuhpun setan dunia yang mau menumpas kita,
jangan gentar melihatnya; iman tak sia-sia!
Penghulu kuasa g'lap, meskipun menyergap,
Mustahil'kan menang; kuasanya ditebang dengan sepatah kata.

FirmanNya pertahankan t'rus dan puji hanya Dia!
Dengan kuasa Roh Kudus Ia di pihak kita.
Kendati hidupmu diambil seteru,
Pun harta dan benda, akhirnya kitalah yang punya Kerajaan!"
KJ_251	Maju, Berjuanglah Terus	KJ	Kidung Jemaat	"Maju, berjuanglah terus; Kristuslah kekuatanmu,
hingga tercapai akhirnya mahkota hidup yang baka.

Oleh berkat anugerah jalur benar jalanilah;
Kristus sendiri Jalanmu dan Kemenangan bagimu.

Rasa kuatir buanglah; langkah Tuhanmu ikutlah.
Kasih dan Hidup yang kekal di dalam Kristus kaukenal.

Jangan gentar, percayalah: Kristus Pengasih umatNya.
Imanilah dengan teguh: Kristus segala bagimu."
KJ_252	Batu Penjuru G'reja	KJ	Kidung Jemaat	"Batu penjuru G'reja dan Dasar yang esa,
yaitu Yesus Kristus, Pendiri umatNya.
Dengan kurban darahNya Gereja ditebus;
baptisan dan firmanNya membuatNya kudus.

Terpanggil dari bangsa seluruh dunia,
manunggallah Gereja ber-Tuhan Yang Esa.
Aneka kurnianya, esa baptisannya,
esa perjamuannya, esa harapannya.

Dilanda perpecahan dan faham yang sesat.
Jemaat diresahkan tekanan yang berat.
Kaum kudus menyerukan, ""Berapa lamakah?""
Akhirnya malam duka diganti t'rang cerah.

Gereja takkan punah selama-lamanya,
dibimbing tangan Tuhan, dibela kasihNya.
Ditantang pengkhianat dan banyak musuhnya,
bertahanlah jemaat dan jaya mulia.

Di dalam pencobaan dan perjuangannya
dinantikannya zaman sejahtera baka.
Di mata tercerminkan Gereja yang menang
mencapai perhentian sentosa cemerlang.

Gereja yang di sorga dan yang di dunia
bersatu dalam Tuhan, Ketiga Yang Esa
Ya Tuhan, b'ri anug'rah supaya kami pun
Engkau tempatkan juga kekal di rumahMu."
KJ_253	Majulah, Majulah	KJ	Kidung Jemaat	"Majulah, majulah, maju dalam t'rang permai dan nyalakanlah
pelita menantikan Mempelai; sumber Hidup hanya Dia.
Umat Tuhan, masuk pintuNya, majulah, majulah!

Tabahlah, tabahlah, tabah tanpa  mengeluh; tanggunglah cerca dan duka,
taat sampai ajalmu. Lihat tajuk kehidupan;
biar Iblis datang menerpa, tabahlah, tabahlah!

Tolaklah, tolaklah tolak rayu dunia yang mencoba memegahkan
dikau oleh hartanya; jangan pandang kesenangan:
janji Iblis dan godaannya tolaklah, tolaklah!

Ujilah, ujilah, ujilah setiap roh yang memikat kiri kanan
untuk menyesatkanmu. Ikut Bintang Pengharapan,
tapi yang tersamar nampaknya ujilah, ujilah!

Tumbuhlah, tumbuhlah, tumbuh dalam Tuhanmu: Roh dan Hidup kauseraplah;
jangan maut kautempuh. Subur oleh kuasa Allah
bagai carang hijau s'lamanya tumbuhlah, tumbuhlah!"
KJ_254	Kristus, Penolong Umat yang Percaya	KJ	Kidung Jemaat	"Kristus, Penolong umat yang percaya, Bintang harapan,
b'rikanlah cahaya dalam gelap, ancaman dan bahaya;
tolong, ya Tuhan!

Datang, ya Tuhan, datang memerangi ombak dan badai
yang melanda kami. Di kemelut rohani dan jasmani
Kaulah Perisai!

B'rilah Gereja damai dan sentosa, damai sejati
bagi penguasa, damai sejaht'ra bagi tiap bangsa,
damai di hati.

Kaulah Pelindung umatMu yang papa, maka namaMu
patut dimuliakan. Kini di bumi dan kekal di sorga,
s'lama-lamanya."
KJ_255	Di Seluruh Dunia	KJ	Kidung Jemaat	"Di seluruh dunia satu umatNya, satu dalam baptisan
dan satu Jalannya; menuju sejahtera sorga yang senang
kita maju dalam cah'ya sinar yang terang.

Beda bangsa, bahasa, kulit dan tempat, namun satu iman
kita dalam kasihNya. Di dunia yang t'rus resah ada harapan:
Yesus-Kebenaran kita-Tuhan Dialah!

Manusia berlelah dalam dunia, tapi damai yang sentosa
tak didapatnya. Kenallah Pelindungmu, Damai yang benar:
Yesus-Jalan, Kebenaran, Hidup yang kekal!"
KJ_256	Kita Satu di Dalam Tuhan	KJ	Kidung Jemaat	"Kita satu di dalam Tuhan, satu G'reja yang esa.
Marilah bertolong-tolongan, kau dan aku, s'muanya.
Marilah bertolong-tolongan, kau dan aku, s'muanya.

Hujan, air dan matahari Tuhan b'rikan s'muanya,
bulan, bintang memuji-muji memenuhi semesta.
Bulan, bintang memuji-muji memenuhi semesta.

Tuhan s'lalu memelihara s'luruh alam semesta,
kita pun disuruhNya juga, menyatakan kasihNya.
Kita pun disuruhNya juga, menyatakan kasihNya."
KJ_257	Aku Gereja, Kau Pun Gereja	KJ	Kidung Jemaat	"Aku Gereja, kau pun Gereja, kita sama-sama Gereja dan
pengikut Yesus di seluruh dunia kita sama-sama Gereja.

Gereja bukanlah gedungnya, dan bukan pula menaranya;
Bukalah pintunya, lihat di dalamnya, Gereja adalah orangnya.

Berbagai macam manusia, terdiri dari bangsa-bangsa,
lain bahasanya dan warna kulitnya, tempatnya pun berbeda juga.

Di waktu hari Pentakosta Roh Kudus turunlah ke dunia;
G'reja disuruhNya membawa berita kepada umat manusia."
KJ_258	Satu Tubuh Kita	KJ	Kidung Jemaat	"Satu Tubuh kita, meski banyak anggota: hitam, putih,
kuning dan merah, miskin, kaya, tinggi dan hina,
satu Tubuh kita dalam Yesus Kristus! Satu Tubuh kita
dalam Yesus Kristus!

Satu Tubuh kita, meski banyak anggota: satu sakit,
sakit semua, satu mulia, mulia semua: Satu Tubuh kita dalam
Yesus Kristus! Satu Tubuh kita dalam Yesus Kristus!"
KJ_259	Di Dalam Kristus Bertemu	KJ	Kidung Jemaat	"Di dalam Kristus bertemu seluruh dunia;
terpadu umat Penebus di dalam kasihNya.

Semua hati terlebur di dalam TubuhNya,
berkarya akrab dan tekun di pelayananNya.

Bergandeng tanganlah erat apapun bangsamu:
pengabdi Bapa yang kudus, tentulah kawanku.

Di dalam Kristus bertemu seluruh dunia;
cerminan kasih Penebus umatNya yang esa."
KJ_260	Dalam Dunia Penuh Kerusuhan	KJ	Kidung Jemaat	"Dalam dunia penuh kerusuhan, ditengah kemelut permusuhan
datanglah KerajaanMu; di Gereja yang harus bersatu, agar nyata
manusia baru, datanglah KerajaanMu!

Datanglah, datanglah, datanglah KerajaanMu!

Memerangi gelap kemiskinan, menyinarkan terang keadilan
datanglah KerajaanMu; di lautan, di gunung, di ladang
dan di bandar, di pasar, di jalan datanglah KerajaanMu!

Dalam hati dan mulut dan tangan dengan kasih, dengan
kebenaran datanglah KerajaanMu; kar'na Kaulah empunya semua,
demi Kristus umatMu berdoa: datanglah KerajaanMu!"
KJ_261	Yerusalem, Mulia dan Kudus	KJ	Kidung Jemaat	"Yerusalem, mulia dan kudus, rinduan hatiku!
'Ku tergerak hendak terbang terus ke puncak bukitmu,
diatas hutan rimba dan gunung dan lembah,
supaya aku tiba di negeri baka.

Bila kelak bersinar cahyamu, o hari cemerlang,
waktunyalah kus'rahkan nyawaku gembira dan senang
ke dalam tangan Bapa yang t'lah memilihnya dan
kuperoleh s'lamat di Sion s'lamanya.

Kota emas, gerbangmu bukalah, terima salamku!
Di dunia alangkah lamanya 'ku rindu padamu,
Tatkala aku susah di alam yang fana dan
kudambakan sorga pusaka yang baka.

O lihatlah kumpulan yang kudus, berlaksa banyaknya!
Jumlah besar yang sudah ditebus, pilihan mulia,
Telah diutus Tuhan menyambut diriku
Di saat 'ku berjuang di kancah kemelut.

Nabi besar, leluhur mulia, jemaat beriman, yang t'lah
pernah memikul salibnya, disiksa, ditekan, sekarang
aku lihat berwajah yang cerah di cahya yang gemilang
yang tiada habisnya.

Wahai Firdaus, nyanyianmu merdu dan warnamu segar,
udaramu dan tamanmu penuh bahagia benar.
Kemuliaan sorga t'lah masuk hatiku dan 'ku menyanyi
Juga menurut lagumu.

Madah besar gempita cemerlang di sana menggegap;
gambus, gendang, kecapi dan serdam membuatnya lengkap:
berlaksa-laksa lidah bersuara bergema di dalam gita indah
di sorga s'lamanya."
KJ_262	Kota Sion, Kota Allah	KJ	Kidung Jemaat	"Kota Sion, kota Allah, puri agung dan tenar,
kau dipilih tempat tinggal oleh Yang Maha Besar.
Kau berdiri atas Cadas yang abadi dan teguh,
Tiada tertembus musuhmu tembok kes'lamatanmu.

Putera serta putrimu  cukup akan air sejuk.
Yang bersumber pada kasih, pantang takut dan keluh.
Siapa akan haus lagi, bila ada air sedap?
Rahmat, seperti Sumbernya tak henti, akan tetap.

Tiap rumah terselubung oleh awan yang pekat.
Ada api menerangi Allah pun tetap dekat.
B'ri naungan pada siang, b'ri terang dalam gelap;
Manna pun dib'ri makanan atas doa yang tetap.

Yesus, bila k'lak  pun aku jadi warga kotaMu,
walau dunia menekanku, 'kan kupuji namaMu.
Kebesaran anak dunia akan hilang dan lenyap.
Hanya harta warga Sion dan sukanya yang tetap."
KJ_263	Yang T'lah Menang	KJ	Kidung Jemaat	"Yang t'lah menang disambut di Firdaus dan makan
buah pohon Alhayat, tak lagi ingat duka atau maut:
Kristus yang hidup Tuhannya tetap. Ia alami nikmat
Sorgawi dan merasai kasih kekal, dan merasai kasih kekal.

Yang t'lah menang kelak mendapat juga roti sorgawi,
jadi pangannya; kesaksiannya tak pernah terlupa dan nama
baru diterimanya, yang diukirkan di atas intan
tanda jaminan Sang Penebus, tanda jaminan Sang Penebus.

Yang t'lah menang tak akan mengalami maut kedua
di gelap ngeri, tapi melihat Bapa Mahakasih, ikut
ber-Haleluya tak henti. Habis bertahan di perjuangan
ia bawakan kurban syukur, ia bawakan kurban syukur.

Yang t'lah menang, namanya 'kan tertulis di kitab
kehidupan yang baka; ia pun tampil dalam jubah putih,
mengaku: ""Kau Tuhanku s'lamanya!"" Dan dari Dia ia terima
tajuk mulia s'lamat kudus, tajuk mulia s'lamat kudus.

Yang t'ah menang menjadi sokoguru di rumah Allah
s'lama-lamanya. Padanya dituliskan nama baru,
nama Yerusalem dan Allahnya: nama sorgawi yang ia raih,
tanda abadi di dahinya, tanda abadi di dahinya.

Yang t'lah menang dib'ri tempat di sorga,
takhta yang pantas jadi miliknya, habis berjuang
di gelanggang dunia, di sisi Allah ia jayalah!
Yang t'lah berlaga dalam percaya
Dib'ri sejaht'ra habis perang, dib'ri sejaht'ra habis perang.

Ya Yesus, tolong! B'rilah kemenangan! Lihat betapa banyak
musuhku: Iblis dan dosaku terus mengancam; aku perlukan
pertolonganMu! Nanti, ya Tuhan, di dalam sorga
aku serukan puji syukur, aku serukan puji syukur!"
KJ_264	Kar'na Jemaat di Sorga Mulia	KJ	Kidung Jemaat	"Kar'na jemaat di sorga mulia, yang t'lah bersaksi dalam
dunia, namaMu, Yesus, dimuliakanlah! Haleluya, Haleluya!

Kaulah tempat mereka berteduh, Kaulah Panglima laskar
yang kudus. Engkau Terang di malam yang sendu. Haleluya, Haleluya!

Jadikan kami juga beriman bagai umatMu yang telah menang
demi mahkota jaya cemerlang. Haleluya, Haleluya!

Indah benar serikat yang kudus: kita lemah, mereka jaya t'rus,
tetapi satu dalam Penebus. Haleluya, Haleluya!

Walau perang semakin menggegar, nyanyian jaya sayup terdengar;
kembali tabah hati yang gentar. Haleluya, Haleluya!

Teja emas kemilau di senja, tanda sentosa bagi yang lelah:
perlambang firdaus yang sejahtera. Haleluya, Haleluya!

Terbitlah fajar yang lebih cerlang: bangkitlah laskar di dalam terang.
Menyambut Yesus, Raja Pemenang. Haleluya, Haleluya!

Segala bangsa yang t'lah ditebus masuk ke Sion sambil bersyukur,
memuji Bapa, Putra, Roh kudus. Haleluya, Haleluya!"
